Local time,Napięcie wyjściowe panela słonecznego (V),Napięcie baterii (V),Temperatura powietrza min. (°C),Temperatura powietrza max. (°C),Temperatura powietrza średnia (°C),Wilgotność względna powietrza min. (%),Wilgotność względna powietrza max. (%),Wilgotność względna powietrza średnia (%),Ciśnienie atmosferyczne (hPa),Punkt rosy (°C),Intensywność deszczu (l/m²),Opad deszczu (l/m²),Wilgotność gleby 15 cm (%),Wilgotność gleby 30 cm (%),Wilgotność gleby 15 cm (%),Temperatura gleby 15 cm (°C),Temperatura gleby 30 cm (°C),Temperatura gleby 15 cm (°C)
2026-05-22 14:00:00,21.2,14,21.95,22.95,22.5,40.91,44.2,42.9,1027.6,9.3,,0,60.9,72.9,64.7,14.9,18,12
2026-05-22 13:00:00,21,14,21.08,22.21,21.9,43.24,46.06,44.5,1027.7,9.3,,0,61.1,72.5,64.7,14.2,16.8,12
2026-05-22 12:00:00,19.7,14,20.59,22.13,21.5,45.37,51.35,48.3,1028,10.1,,0,61.2,72.5,64.8,13.6,15.5,12
2026-05-22 11:00:00,19.5,14,19.71,21.33,20.6,50.15,54.54,52.9,1028.1,10.6,,0,61,72.4,64.6,13.3,14.5,12
2026-05-22 10:00:00,17,14,18.59,20.02,19.2,57.08,59.88,59.3,1028.1,11.1,,0,60.8,72.2,64.6,13.1,14,12
2026-05-22 09:00:00,17.5,14,18.08,18.98,18.4,60.02,65.23,63.1,1028.1,11.2,,0,60.7,72.2,64.3,13.1,13.7,12
2026-05-22 08:00:00,14.5,14,15.78,17.42,16.7,66.75,72.58,70,1027.9,11.2,,0,60.5,72.2,64.4,13.2,13.6,12
2026-05-22 07:00:00,13.2,13.7,13.35,15.65,14.3,72.77,77.7,75.8,1027.6,10.1,,0,60.4,72.2,64.4,13.4,13.6,12.8
2026-05-22 06:00:00,9.4,13.3,8.91,13.12,11.1,78.29,91.79,86,1027.4,8.9,,0,60.4,72.2,64.5,13.6,13.8,13
2026-05-22 05:00:00,4.4,13,7.55,8.45,7.9,91.57,91.95,91.8,1027.2,6.6,,0,60.4,72.2,64.6,13.8,14,13
2026-05-22 04:00:00,0.9,13,7.55,7.98,7.7,90.87,91.51,91.2,1027.1,6.4,,0,60.4,72.3,64.8,14.1,14.4,13
2026-05-22 03:00:00,0,13.1,8.08,8.55,8.3,89.84,90.83,90.3,1026.9,6.8,,0,60.3,72.5,65.1,14.3,14.7,13
2026-05-22 02:00:00,0,13.1,8.65,8.91,8.8,88.84,89.7,89.2,1026.7,7.1,,0,60,72.5,65.1,14.6,15,13
2026-05-22 01:00:00,0,13.1,9.04,9.58,9.3,86.86,88.44,87.8,1026.6,7.4,,0,60,72.9,65.3,14.9,15.4,13
2026-05-22 00:00:00,0,13.1,9.72,10.33,10,84.22,86.47,85.3,1026.6,7.7,,0,60,72.9,65.5,15.2,15.8,13
2026-05-21 23:00:00,0,13.1,10.63,11.55,11.1,80.22,83.48,81.9,1026.4,8.1,,0,60,73.2,65.5,15.5,16.3,13
2026-05-21 22:00:00,0,13.2,11.82,13.57,12.6,71.73,79.43,75.7,1025.7,8.4,,0,60,73.3,65.4,15.7,16.8,13
2026-05-21 21:00:00,0.1,13.2,14.15,16.3,15.4,61.23,69.02,64.1,1025,8.7,,0,59.9,73.4,65.5,15.9,17.2,13
2026-05-21 20:00:00,1.8,13.4,16.59,18.21,17.2,56.13,61.57,59.4,1024.5,9.3,,0,59.8,73.5,65.5,16,17.6,13
2026-05-21 19:00:00,7.2,13.9,18.44,19.36,18.9,53.8,55.31,54.3,1024,9.5,,0,60,73.7,65.5,16.1,17.9,13
2026-05-21 18:00:00,13.9,14,19.24,19.68,19.5,54.2,59.8,57.7,1023.6,10.9,,0,60.3,73.5,65.5,16,18.1,13
2026-05-21 17:00:00,15.8,14,19.36,19.61,19.5,58.57,62.91,61,1023.3,11.7,,0,61.2,73.3,65.5,15.9,18.1,13
2026-05-21 16:00:00,19.4,14,19.75,21.31,20.4,55.43,60.67,57.9,1023.4,11.8,,0,61.3,73.4,65.5,15.7,18,13
2026-05-21 15:00:00,16.4,14,19.36,20.9,19.8,59.37,63.29,61.1,1023.5,12.1,,0,61.5,73.2,65.6,15.4,17.8,13
2026-05-21 14:00:00,20.8,14,18.66,21.1,19.9,57.81,69.08,64.3,1023.7,13,,0,61.6,73.1,65.6,15.2,17.4,13
2026-05-21 13:00:00,18.8,14,18.03,19.06,18.4,72.08,75.11,73.6,1023.5,13.6,,0,61.2,72.9,65.4,14.8,17.1,12.8
2026-05-21 12:00:00,19.1,14,16.39,18.41,17.6,75.27,85.13,80.5,1023.1,14.2,,0,61.4,72.5,64.8,14.4,16.6,12.2
2026-05-21 11:00:00,18,14,16.68,21.11,19.8,62.62,83.18,67.7,1023.3,13.6,,0,61.5,72.7,65.5,14.1,15.9,12
2026-05-21 10:00:00,18.7,14,17.45,20.05,18.7,64.63,74.29,69,1023.6,12.9,,0,61.2,72.7,65.2,13.9,15.3,12
2026-05-21 09:00:00,18.9,14,15.96,18.71,17.5,70.32,80.32,74.4,1023.8,12.8,,0,60.8,72.5,65.1,13.8,15,12
2026-05-21 08:00:00,13.1,13.8,14.83,15.59,15.2,78.48,82.02,80.1,1023.8,11.8,,0,60.8,72.5,65.4,13.9,14.8,12.8
2026-05-21 07:00:00,13.1,13.6,14.5,15.37,14.9,78.41,79.58,79,1023.6,11.3,,0,60.8,72.5,65.4,13.9,14.7,13
2026-05-21 06:00:00,8.8,13.3,13.51,14.39,14.2,78.9,82.75,79.9,1023.3,10.7,,0,60.7,72.8,65.4,14.1,14.7,13
2026-05-21 05:00:00,4.7,13.1,10.49,12.03,11.1,88.62,90.63,90,1022.6,9.5,,0,60.8,72.7,65.5,14.3,15,13
2026-05-21 04:00:00,0.8,13.1,10.43,10.91,10.6,89.09,90.55,89.9,1021.9,9,,0,60.5,72.7,65.5,14.5,15.3,13
2026-05-21 03:00:00,0,13.1,11.26,12.17,11.7,86.65,88.87,87.4,1021.7,9.7,,0,60.4,72.9,65.5,14.7,15.6,13
2026-05-21 02:00:00,0,13.1,12.16,12.4,12.3,86,86.61,86.3,1021.8,10.1,,0,60.3,73.1,65.5,15,15.8,13
2026-05-21 01:00:00,0,13.1,11.72,12.16,12,86.05,86.59,86.3,1021.8,9.8,,0,60,73.3,65.5,15.2,16.1,13
2026-05-21 00:00:00,0,13.1,11.18,11.65,11.4,86.69,87.12,86.9,1021.7,9.3,,0,59.9,73.3,65.6,15.5,16.5,13
2026-05-20 23:00:00,0,13.1,11.19,12.16,11.6,83.99,86.67,85.2,1021.5,9.2,,0,59.6,73.6,65.7,15.8,17,13
2026-05-20 22:00:00,0,13.2,12.24,13.2,12.7,78.92,83.44,81.2,1021.4,9.5,,0,59.6,73.7,65.7,16.1,17.6,13
2026-05-20 21:00:00,0,13.2,13.27,14.99,14.1,69.4,77.58,73.6,1021.2,9.5,,0,59.6,73.7,65.6,16.3,18.2,13
2026-05-20 20:00:00,1.6,13.3,15.59,18.3,16.8,54.24,67.84,61.2,1020.6,9.3,,0,59.7,73.8,65.6,16.5,18.8,13
2026-05-20 19:00:00,5.3,13.7,18.71,20.38,19.6,48.41,52.05,49.7,1020.1,8.8,,0,59.9,73.9,65.5,16.6,19.3,13
2026-05-20 18:00:00,12.7,14,20.66,22.05,21.4,43.43,46.62,45,1019.7,8.9,,0,60.7,73.7,65.5,16.4,19.7,12.8
2026-05-20 17:00:00,17,14,21.28,23.76,22.9,39.7,45.16,41.6,1019.4,9.2,,0,62.1,73.7,65.6,16.1,19.7,12
2026-05-20 16:00:00,19.7,14,22.33,24.38,23.7,37.15,40.83,39,1019.5,9,,0,63.6,73.5,65.9,15.5,19.4,12
2026-05-20 15:00:00,20.2,14,23.18,24.04,23.8,35.86,40.28,37.9,1019.8,8.6,,0,63,73.1,65.5,14.7,18.5,12
2026-05-20 14:00:00,21.1,14,22.91,24.25,23.6,37.87,41.24,39.6,1020.1,9,,0,62.5,72.8,65.2,13.9,17.3,11.5
2026-05-20 13:00:00,20,14,21.99,22.88,22.3,41.19,45.51,42.9,1020.5,9.1,,0,62.1,72.5,65,13.1,16,11
2026-05-20 12:00:00,19.6,14,20.76,22.66,22,44.32,51.11,46.3,1020.9,9.9,,0,62,72.5,65.1,12.4,14.5,11
2026-05-20 11:00:00,18.4,14,19.57,21.38,20.5,48.4,55.9,52.1,1021.2,10.3,,0,61.5,72.2,65,12.1,13.4,11
2026-05-20 10:00:00,16.8,14,18.85,20.19,19.6,54.44,60.89,57.2,1021.6,10.9,,0,61.4,72.2,64.8,11.9,12.8,11
2026-05-20 09:00:00,15.9,14,17.01,18.24,17.6,61.48,64.91,63.5,1021.8,10.6,,0,61.2,72.1,64.3,11.9,12.6,11
2026-05-20 08:00:00,14.5,14,14.72,16.91,15.8,67.11,76.73,71.9,1021.7,10.7,,0,60.8,72,64.4,12,12.5,11.3
2026-05-20 07:00:00,13.3,13.7,10.78,14.31,12.9,78,92.51,83.9,1021.5,10.2,,0,60.8,71.9,64.3,12.1,12.5,12
2026-05-20 06:00:00,8.2,13.2,7.59,10.19,8.5,93.39,93.89,93.6,1021.1,7.5,,0,60.5,71.8,64,12.3,12.7,12
2026-05-20 05:00:00,3.6,13.1,6.85,7.42,7.1,93.4,93.65,93.5,1020.7,6.1,,0,60.3,71.8,64.2,12.5,12.9,12
2026-05-20 04:00:00,0.7,13.1,6.74,7.02,6.9,92.92,93.35,93.2,1020.4,5.9,,0,60.7,71.9,64.3,12.8,13.2,12
2026-05-20 03:00:00,0,13.1,7.11,7.67,7.4,92.6,92.99,92.8,1020.4,6.3,,0,60.4,72.2,64.8,13,13.5,12
2026-05-20 02:00:00,0,13.1,7.7,8.31,8,92.12,92.47,92.3,1020.3,6.8,,0,60.4,72.2,65,13.3,13.8,12
2026-05-20 01:00:00,0,13.1,8.35,8.75,8.6,92,92.16,92.1,1020.3,7.4,,0,60.1,72.5,65,13.5,14.1,12
2026-05-20 00:00:00,0,13.2,8.08,8.56,8.3,91.34,92.1,91.7,1020.4,7,,0,60,72.5,65.1,13.8,14.5,12
2026-05-19 23:00:00,0,13.2,8.65,9.58,9.1,90.35,91.18,90.7,1020.3,7.6,,0,60,72.8,65.2,14,14.9,12
2026-05-19 22:00:00,0,13.2,9.5,10.4,10,87.41,89.88,89,1019.6,8.3,,0,59.9,72.9,65.4,14.2,15.4,12
2026-05-19 21:00:00,0,13.2,10.7,12.14,11.4,81.93,87.32,84.8,1018.9,8.9,,0,60.1,72.9,65.3,14.4,15.8,12
2026-05-19 20:00:00,1.7,13.4,12.59,14.93,13.8,71.74,80.58,75.7,1018.5,9.6,,0,60,73.2,65.3,14.5,16.2,12
2026-05-19 19:00:00,9.6,13.9,15.26,16.27,16,66.08,69.15,67,1018.1,9.9,,0,60,73.3,65.5,14.5,16.4,12
2026-05-19 18:00:00,14.7,14,16.02,16.66,16.3,65.03,67.61,66.5,1017.9,10,,0,60,73.3,65.2,14.4,16.6,12
2026-05-19 17:00:00,15.1,14,15.95,16.19,16.1,65.26,66.95,66.2,1017.8,9.8,,0,60,73.3,65.1,14.3,16.6,12
2026-05-19 16:00:00,19,14,16.03,16.8,16.4,64.24,66.49,65.5,1017.8,9.9,,0,60.5,73.2,65,14.1,16.5,12
2026-05-19 15:00:00,18.1,14,15.44,16.17,15.8,64.78,67.47,65.9,1018,9.5,,0,60.4,72.9,64.8,13.8,16.3,12
2026-05-19 14:00:00,18.6,14,15.61,16.81,16.3,64.25,66.1,65.1,1018.1,9.8,,0,60.8,72.9,65,13.4,15.8,11.7
2026-05-19 13:00:00,19.1,14,14.87,17.05,15.6,64.98,70.29,67.4,1018.1,9.6,,0,60.6,72.6,64.5,13,15.2,11
2026-05-19 12:00:00,20.2,14,13.91,16.33,15.3,65.61,72.27,68.9,1018.1,9.6,,0,60.4,72.5,64.7,12.8,14.5,11
2026-05-19 11:00:00,18.4,14,13.47,14.31,13.9,71.91,75.44,73.6,1018.1,9.3,,0,60.6,72.2,64.6,12.5,14.1,11
2026-05-19 10:00:00,17.9,14,13.74,14.08,13.9,71.21,74.02,73,1018,9.2,,0,60.3,72.2,64.4,12.4,13.8,11
2026-05-19 09:00:00,17.1,14,12.31,13.8,13.1,70.74,75.67,73,1017.9,8.4,,0,60,72.2,64.1,12.3,13.5,11
2026-05-19 08:00:00,15.8,14,10.73,12.25,11.4,76.35,85.5,81.8,1017.5,8.4,,0,60,72.2,64.6,12.3,13.3,11
2026-05-19 07:00:00,13,13.6,9.84,10.5,10.2,86.31,89.02,87.5,1017.1,8.2,,0,60,72.2,64.3,12.4,13.2,11
2026-05-19 06:00:00,7.4,13.1,9.38,9.81,9.6,89.58,91.13,90.4,1016.8,8.1,,0,60,72.2,64.2,12.4,13.3,11.2
2026-05-19 05:00:00,2.3,13,9.06,9.27,9.2,91.54,92.69,92.2,1016.4,8,,0,60,72.2,64.2,12.5,13.4,12
2026-05-19 04:00:00,0.3,13.1,9.21,9.35,9.3,92.08,92.78,92.4,1015.9,8.1,,0,59.7,72.1,64.2,12.6,13.5,12
2026-05-19 03:00:00,0,13.1,9.35,9.57,9.5,90.87,91.97,91.4,1015.9,8.1,,0,59.6,72.2,64.5,12.8,13.6,12
2026-05-19 02:00:00,0,13.1,9.57,9.81,9.7,90.6,91.04,90.8,1015.8,8.3,,0,59.6,72.5,64.6,12.9,13.8,12
2026-05-19 01:00:00,0,13.1,9.82,10.05,10,90.45,90.66,90.6,1015.7,8.5,,0,59.6,72.5,64.7,13,13.9,12
2026-05-19 00:00:00,0,13.2,10.02,10.19,10.1,90.46,90.61,90.5,1015.6,8.6,,0,59.6,72.5,64.7,13.1,14.1,12
2026-05-18 23:00:00,0,13.2,10.3,10.53,10.4,89.86,90.28,90,1015.5,8.8,,0,59.5,72.5,64.8,13.2,14.2,12
2026-05-18 22:00:00,0,13.2,10.37,10.56,10.4,89.31,89.82,89.6,1014.9,8.8,,0,59.2,72.5,64.9,13.3,14.4,12
2026-05-18 21:00:00,0,13.2,10.37,10.59,10.5,88.09,89.03,88.6,1014.4,8.7,,0,59.2,72.5,64.9,13.5,14.6,12
2026-05-18 20:00:00,1.1,13.2,10.56,10.7,10.6,85.53,87.61,86.5,1014,8.5,,0,59.2,72.5,64.8,13.6,14.8,12
2026-05-18 19:00:00,3.8,13.3,10.73,11.02,10.9,82.83,85.25,83.8,1013.6,8.2,,0,59.2,72.5,64.7,13.6,15.1,12
2026-05-18 18:00:00,5.2,13.7,10.97,11.51,11.3,82.47,84.16,83.4,1013.4,8.5,,0,59.2,72.6,64.7,13.7,15.3,12
2026-05-18 17:00:00,10.2,14,11.45,12.13,11.9,78,81.81,79.5,1013.3,8.5,,0,59.2,72.8,64.6,13.7,15.4,12
2026-05-18 16:00:00,12.8,14,12,12.99,12.6,77.5,79.3,78.2,1013.2,8.9,,0,59.2,72.7,64.4,13.6,15.4,12
2026-05-18 15:00:00,15,14,12.82,13.46,13.1,75.18,78.26,77,1013,9.1,,0,59.3,72.8,64.4,13.4,15.4,11.2
2026-05-18 14:00:00,15.8,14,13.67,14.65,14.2,70.88,73.89,72.3,1013.1,9.3,,0,59.4,72.5,64.3,13.3,15.3,11
2026-05-18 13:00:00,16.8,14,13.89,14.82,14.4,69.01,71.69,70.2,1013.5,9,,0,59.7,72.4,64.3,13,15.2,11
2026-05-18 12:00:00,15.7,14,14.32,14.96,14.6,68.11,69.77,68.8,1014,9,,0,59.8,72.2,63.9,12.7,14.9,11
2026-05-18 11:00:00,18.7,14,14.63,16.19,15.5,63.5,68.09,65.8,1014.3,9.1,,0,59.5,72.2,64.1,12.3,14.2,11
2026-05-18 10:00:00,19.5,14,13.64,16.33,14.6,64.64,68.08,66.5,1014.4,8.4,,0,59.2,72.1,64,12.1,13.7,11
2026-05-18 09:00:00,18.4,14,12.37,13.42,13,67.84,71.57,68.9,1014.6,7.4,,0,59,71.9,63.9,12,13.3,11
2026-05-18 08:00:00,15.3,14,11.43,12.24,11.9,68.57,71.91,70.3,1014.6,6.7,,0,59.1,71.8,63.5,11.9,13,11
2026-05-18 07:00:00,11.3,13.4,10.53,11.21,10.8,72.83,74.4,73.6,1014.7,6.3,,0,58.8,71.8,63.5,12,13,11
2026-05-18 06:00:00,5.2,13.1,10.37,10.52,10.5,74.72,79.31,76.6,1014.9,6.5,,0,58.8,71.8,63.3,12.1,13,11
2026-05-18 05:00:00,2.8,13,10.42,10.56,10.5,76.4,79.46,78.1,1015,6.8,,0,58.8,71.8,63.5,12.1,13.1,11
2026-05-18 04:00:00,0.4,13,10.42,10.6,10.5,73.95,75.88,74.7,1015.2,6.2,,0,58.8,71.8,63.7,12.2,13.2,11
2026-05-18 03:00:00,0,13,10.56,10.88,10.7,71.4,73.36,72.7,1015.1,6,,0,58.5,72,63.9,12.3,13.3,11
2026-05-18 02:00:00,0,13.1,10.88,11.12,11,71.21,71.76,71.5,1015.1,6,,0,58.5,72,63.9,12.4,13.4,11
2026-05-18 01:00:00,0,13.1,10.81,11.19,11,72.11,75.88,73.2,1015.2,6.4,,0,58.5,72,64.2,12.5,13.5,11
2026-05-18 00:00:00,0,13.1,10.54,10.71,10.6,78.08,81.51,79.8,1015.4,7.3,,0,58.8,72,64,12.7,13.7,11
2026-05-17 23:00:00,0,13.2,10.6,10.74,10.7,79.55,79.88,79.7,1015.5,7.3,,0,58.6,72.2,64,12.8,13.8,11.3
2026-05-17 22:00:00,0,13.2,10.54,10.78,10.7,79.53,80.97,80.2,1015.4,7.4,,0,58.4,72.2,63.9,12.9,14,12
2026-05-17 21:00:00,0,13.2,10.54,10.88,10.7,80.53,81.78,81.2,1015.2,7.6,,0,58.4,72.2,64.1,13,14.2,12
2026-05-17 20:00:00,0.6,13.2,10.74,10.95,10.8,80.83,82.82,81.8,1014.8,7.9,,0,58.4,72.2,64.2,13.1,14.4,12
2026-05-17 19:00:00,1.4,13.2,10.59,10.84,10.7,81,83.39,81.9,1014.6,7.7,,0,58.4,72.2,64.3,13.1,14.6,11.7
2026-05-17 18:00:00,4.3,13.4,11.18,11.59,11.4,78.37,80.36,79,1014.6,7.9,,0,58.4,72.2,64.2,13.2,14.7,11
2026-05-17 17:00:00,6.5,13.8,11.41,12.17,11.8,75.49,78.06,76.7,1014.5,7.9,,0,58.4,72.3,64.1,13.1,14.8,11
2026-05-17 16:00:00,13,14,12.4,14.48,13.7,52.79,73.02,61.4,1014.6,6.3,,0,58.4,72.3,63.9,13.1,14.9,11
2026-05-17 15:00:00,13.1,14,14.49,14.63,14.6,49.19,52.05,50.7,1014.6,4.5,,0,58.2,72.5,64,13,14.8,11
2026-05-17 14:00:00,15.5,14,14.53,14.86,14.7,47.62,50.07,48.3,1014.6,3.9,,0,58.3,72.4,63.9,12.8,14.7,11
2026-05-17 13:00:00,16.1,14,14.19,14.86,14.5,47.96,51.94,50.5,1014.5,4.4,,0,58.4,72.2,63.3,12.6,14.6,11
2026-05-17 12:00:00,17.5,14,13.94,14.49,14.2,50.01,53.39,51.8,1014.3,4.5,,0,58.4,72,63.5,12.4,14.3,11
2026-05-17 11:00:00,18.9,14,14,14.79,14.3,49.82,52.67,51.1,1014.3,4.4,,0,58.3,71.8,63.7,12.2,13.9,11
2026-05-17 10:00:00,19.3,14,13.81,15.18,14.5,45.79,53.48,50.6,1014.1,4.4,,0,58,71.8,63.7,12,13.4,11
2026-05-17 09:00:00,18.2,14,12.24,13.49,12.9,54.01,65.02,59.7,1013.6,5.3,,0,58,71.8,63.5,11.9,13.1,11
2026-05-17 08:00:00,15.2,14,11.94,12.2,12.1,63.18,64.47,63.8,1013.3,5.4,,0,57.6,71.8,63.5,12,12.9,11
2026-05-17 07:00:00,13.9,13.8,10.4,11.49,11,66.12,77.5,72.3,1013,6.2,,0,57.3,71.8,63.5,12,12.8,11
2026-05-17 06:00:00,9,13.2,8.87,10.17,9.4,77.87,83.96,81,1012.6,6.4,,0,56.9,71.4,63.1,12.1,12.9,11
2026-05-17 05:00:00,3.5,13,8.72,9,8.8,84.8,85.54,85.3,1012.1,6.5,,0,57.3,71.6,63.1,12.3,13.1,11
2026-05-17 04:00:00,0.4,13,9.1,9.47,9.3,84.98,85.39,85.2,1011.6,7,,0,57.3,71.8,63.2,12.4,13.3,11
2026-05-17 03:00:00,0,13.1,9.38,9.63,9.5,83.66,84.88,84.3,1011.3,7,,0,57.3,71.8,63.1,12.6,13.5,11
2026-05-17 02:00:00,0,13.1,9.63,10.13,9.9,80.55,83.44,81.8,1011,6.9,,0,57.3,72,63.6,12.8,13.7,11
2026-05-17 01:00:00,0,13.1,10.02,10.53,10.3,77.34,80.48,78.9,1010.5,6.8,,0,57.3,72.1,63.9,12.9,13.8,11.8
2026-05-17 00:00:00,0,13.2,10.46,10.8,10.6,75.47,77.08,76.3,1010,6.6,,0,56.9,72.2,64.1,13.1,14.1,12
2026-05-16 23:00:00,0,13.2,10.81,11.07,11,75.99,78.51,77.5,1009.7,7.2,,0,56.9,72.5,64.3,13.3,14.3,12
2026-05-16 22:00:00,0,13.2,10.53,11,10.8,81.36,84.96,83.6,1008.7,8.1,,0,56.9,72.5,63.9,13.4,14.7,12
2026-05-16 21:00:00,0,13.2,11.26,11.96,11.6,79.17,81.42,80.4,1007.5,8.4,,0,56.9,72.5,64.1,13.5,15,12
2026-05-16 20:00:00,1.5,13.3,12.14,13.23,12.6,73.6,78.45,76.1,1006.9,8.5,,0,56.9,72.5,64,13.6,15.3,11.3
2026-05-16 19:00:00,4.2,13.5,13.32,13.63,13.5,69.73,72.98,71.9,1006.2,8.5,,0,57.3,72.5,63.9,13.5,15.5,11
2026-05-16 18:00:00,12,13.9,13.85,15.3,14.5,62.67,68.19,65.8,1005.6,8.2,,0,57,72.5,63.8,13.4,15.5,11
2026-05-16 17:00:00,16.3,14,14.49,14.8,14.6,62.99,66.07,64.9,1005.2,8.1,,0,56.9,72.5,63.9,13.3,15.5,11
2026-05-16 16:00:00,14.6,14,13.89,14.22,14,67.1,68.88,67.9,1005,8.2,,0,57.3,72.2,63.4,13.1,15.4,11
2026-05-16 15:00:00,18.7,14,14.24,15.11,14.7,64.67,68.48,66.3,1005,8.5,,0,57.3,72.1,63.3,12.8,15.2,11
2026-05-16 14:00:00,18.2,14,14.21,14.46,14.3,65.71,69.29,67.9,1005,8.5,,0,57.3,71.9,63.1,12.5,14.8,11
2026-05-16 13:00:00,19.3,14,13.12,14.66,13.8,66.43,72.92,69.9,1004.8,8.4,,0,57.2,71.8,62.9,12.2,14.4,11
2026-05-16 12:00:00,18.3,14,12.91,13.57,13.3,70.35,73.99,72.3,1004.4,8.4,,0,57.2,71.6,62.9,11.8,13.8,11
2026-05-16 11:00:00,20.1,14,12.04,13.57,12.6,72.62,79.64,76.5,1003.9,8.6,,0,56.8,71.5,62.9,11.5,13.1,11
2026-05-16 10:00:00,19.8,14,10.06,11.92,11.1,80.48,85.93,82.8,1003.6,8.2,,0,55.9,71.3,62.7,11.4,12.7,11
2026-05-16 09:00:00,16.8,14,9.38,9.89,9.6,86.07,89.04,87.4,1003.4,7.6,,0,55,71,62.7,11.3,12.4,11
2026-05-16 08:00:00,15.5,14,8.38,9.37,8.9,90.19,94.07,92.5,1003.1,7.7,,0,54.2,71.1,62.6,11.3,12.1,11
2026-05-16 07:00:00,12.3,13.5,8.07,8.51,8.3,94.13,94.71,94.5,1002.9,7.5,,0,53.3,71.2,62.4,11.3,12,11
2026-05-16 06:00:00,7.7,13.1,7.5,7.88,7.7,94.51,94.67,94.6,1002.7,6.9,,0,52.9,71,62.4,11.4,12,11
2026-05-16 05:00:00,2.6,13,7.56,7.76,7.7,94.37,94.51,94.4,1002.4,6.8,,0,53.4,71.3,62.5,11.6,12.1,11
2026-05-16 04:00:00,0.5,13,6.88,7.5,7.2,94.07,94.42,94.3,1002.3,6.3,,0,53.7,71.4,62.7,11.8,12.4,11
2026-05-16 03:00:00,0,13,6.53,7.06,6.8,93.51,94.18,93.9,1002.3,5.9,,0,53.4,71.4,62.7,12.1,12.7,11
2026-05-16 02:00:00,0,13.1,6.75,7.5,7.2,93.15,93.78,93.5,1002.2,6.2,,0,53.2,71.5,62.7,12.3,13,11
2026-05-16 01:00:00,0,13.1,7.63,7.8,7.8,92.65,93.34,92.9,1002,6.7,,0,54.4,71.8,62.7,12.6,13.4,11
2026-05-16 00:00:00,0,13.1,7.8,8.78,8.2,91.5,92.52,92,1002.1,7,,0,55.3,71.8,62.7,12.7,13.8,11
2026-05-15 23:00:00,0,13.2,9.03,9.93,9.5,90.06,91.27,90.7,1002.1,8,,0,55.4,71.8,62.7,12.9,14.1,11
2026-05-15 22:00:00,0,13.2,10.13,10.53,10.4,88.87,89.92,89.4,1001.9,8.7,,0,55.7,71.8,62.9,13,14.4,11
2026-05-15 21:00:00,0,13.2,10.63,11.26,11,89.23,90.66,90.2,1001.5,9.5,,0,55.6,71.8,63,13.1,14.6,11
2026-05-15 20:00:00,1.3,13.3,11.21,11.92,11.6,87.06,90.18,88.3,1001,9.8,,0,55.7,71.9,63.3,13.1,14.9,11
2026-05-15 19:00:00,5.1,13.7,11.8,12.33,12,84.81,87.53,86.7,1000.5,9.8,,0,55.7,72,63,13.1,15,11
2026-05-15 18:00:00,16.3,14,11.01,13.12,12.5,81.3,88.71,84.3,1000.2,9.9,,0,55.6,72.1,62.7,13,15,11
2026-05-15 17:00:00,10.7,13.9,10.75,15.99,13,67.39,87.34,77,999.7,9,,0,55.6,72,62.7,12.8,15,11
2026-05-15 16:00:00,18.1,14,14.79,15.01,14.9,69.85,74.25,72.7,999.4,10.1,,0,55.7,72,62.7,12.6,14.6,11
2026-05-15 15:00:00,20.8,14,12.91,14.76,13.8,75.73,84.28,79.4,999.7,10.3,,0,55.5,71.8,62.6,12.4,14.3,11
2026-05-15 14:00:00,15,14,11.58,12.44,12,84.75,86.81,85.8,1000.1,9.7,,0,54.6,71.4,62.4,12.2,14.2,11
2026-05-15 13:00:00,15.3,14,12.47,13.97,13.2,73.84,82.47,78.6,1000.4,9.6,,0,54.5,71.4,62.1,12,14.1,11
2026-05-15 12:00:00,12.3,14,14.83,16.41,15.8,56.81,67.89,60.9,1000.2,8.2,,0,55.7,71.4,62.4,11.7,13.7,11
2026-05-15 11:00:00,18.7,14,16.26,18.31,17.4,53.12,56.24,54.8,1000.2,8.2,,0,55.2,71.5,62.7,11.3,13.1,11
2026-05-15 10:00:00,18.8,14,14.21,17.26,15.8,54.3,66.5,60.2,1000.3,8.1,,0,55.1,71.4,62.5,11.2,12.5,11
2026-05-15 09:00:00,15.8,14,12.21,13.87,12.7,68.34,72.18,70.9,1000.2,7.6,,0,54.1,71.1,62.4,11.1,12.2,11
2026-05-15 08:00:00,13.2,14,12.21,12.84,12.6,69.08,70.92,69.8,1000.4,7.2,,0,54.1,71.1,62.4,11.1,12,11
2026-05-15 07:00:00,13.7,13.8,11.02,12,11.5,69.45,71.95,71,1000.5,6.5,,0,53.1,71,62.4,11.1,11.9,11
2026-05-15 06:00:00,9.9,13.3,9.89,11.58,10.5,71.66,75.64,73.9,1000.7,6.1,,0,52.3,71,62.2,11.2,11.9,11
2026-05-15 05:00:00,4,13.1,9.55,9.75,9.7,75.5,76.18,75.9,1000.7,5.6,,0,51.7,71,62,11.4,12,11
2026-05-15 04:00:00,0.5,13.1,9.31,9.58,9.5,75.72,76.83,76.4,1000.7,5.5,,0,51.4,71,62,11.6,12.2,11
2026-05-15 03:00:00,0,13.1,9.59,10.26,9.9,73.11,75.26,74.3,1000.9,5.5,,0,52.7,71.2,62.3,11.7,12.4,11
2026-05-15 02:00:00,0,13.1,10.5,10.88,10.7,70.65,71.91,71.2,1001.1,5.7,,0,53.3,71.4,62.4,11.9,12.6,11
